code,name,2011,2010,2009,2008,2007,2006,2005
002359,北讯集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002360,同德化工,0.9387,0.0,0.0,0.0,0.0,0.0,0.0
002361,神剑股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002362,汉王科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002363,隆基机械,0.6615,0.0,0.0,0.0,0.0,0.0,0.0
002364,中恒电气,0.7582,0.0,0.0,0.0,0.0,0.0,0.0
002365,永安药业,1.4723,0.0,0.0,0.0,0.0,0.0,0.0
002366,台海核电,2.3102,0.0,0.0,0.0,0.0,0.0,0.0
002367,康力电梯,2.0005,0.6775,0.0,0.0,0.0,0.0,0.0
002368,太极股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002369,卓翼科技,1.3203,0.0,0.0,0.0,0.0,0.0,0.0
002370,亚太药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002371,北方华创,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002372,伟星新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002373,千方科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002374,丽鹏股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002375,亚厦股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002376,新北洋,0.529,0.0,0.0,0.0,0.0,0.0,0.0
002377,国创高新,1.6685,0.0,0.0,0.0,0.0,0.0,0.0
002378,章源钨业,0.4327,0.0,0.0,0.0,0.0,0.0,0.0
002379,宏创控股,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002380,科远股份,1.3172,0.0,0.0,0.0,0.0,0.0,0.0
002381,双箭股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002382,蓝帆医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002383,合众思壮,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002384,东山精密,0.4298,0.0,0.0,0.0,0.0,0.0,0.0
002385,大北农,0.5806,0.0,0.0,0.0,0.0,0.0,0.0
002386,天原集团,0.2874,0.0,0.0,0.0,0.0,0.0,0.0
002387,黑牛食品,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002388,新亚制程,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002389,南洋科技,0.3589,0.0,0.0,0.0,0.0,0.0,0.0
002390,信邦制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002391,长青股份,0.8711,0.0,0.0,0.0,0.0,0.0,0.0
002392,北京利尔,0.4684,0.0,0.0,0.0,0.0,0.0,0.0
002393,力生制药,2.1469,0.0,0.0,0.0,0.0,0.0,0.0
002394,联发股份,0.6969,0.0,0.0,0.0,0.0,0.0,0.0
002395,双象股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002396,星网锐捷,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002397,梦洁股份,1.3088,0.0,0.0,0.0,0.0,0.0,0.0
002398,建研集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002399,海普瑞,2.5394,0.0,0.0,0.0,0.0,0.0,0.0
002400,省广股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002401,中远海科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002402,和而泰,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002403,爱仕达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002404,嘉欣丝绸,1.0787,0.0,0.0,0.0,0.0,0.0,0.0
002405,四维图新,0.4094,0.0,0.0,0.0,0.0,0.0,0.0
002406,远东传动,0.7202,0.0,0.0,0.0,0.0,0.0,0.0
002407,多氟多,0.2869,0.0,0.0,0.0,0.0,0.0,0.0
002408,齐翔腾达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002409,雅克科技,0.5223,0.0,0.0,0.0,0.0,0.0,0.0
002410,广联达,1.7332,0.0,0.0,0.0,0.0,0.0,0.0
002411,必康股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002412,汉森制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002413,雷科防务,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002414,高德红外,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002415,海康威视,1.5493,0.0,0.0,0.0,0.0,0.0,0.0
002416,爱施德,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002417,三元达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002418,康盛股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002419,天虹股份,1.3934,0.0,0.0,0.0,0.0,0.0,0.0
002420,毅昌股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002421,达实智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002422,科伦药业,0.3996,0.0,0.0,0.0,0.0,0.0,0.0
002423,中原特钢,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002424,贵州百灵,0.8316,0.0,0.0,0.0,0.0,0.0,0.0
002425,凯撒文化,0.3846,0.0,0.0,0.0,0.0,0.0,0.0
002426,胜利精密,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002427,尤夫股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002428,云南锗业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002429,兆驰股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002430,杭氧股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002431,棕榈股份,0.571,0.0,0.0,0.0,0.0,0.0,0.0
002432,九安医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002433,太安堂,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002434,万里扬,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002435,长江润发,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002436,兴森科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002437,誉衡药业,0.9137,0.0,0.0,0.0,0.0,0.0,0.0
002438,江苏神通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002439,启明星辰,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002440,闰土股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002441,众业达,1.2346,0.0,0.0,0.0,0.0,0.0,0.0
002442,龙星化工,1.3256,0.0,0.0,0.0,0.0,0.0,0.0
002443,金洲管道,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002444,巨星科技,2.9797,0.0,0.0,0.0,0.0,0.0,0.0
002445,中南文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002446,盛路通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002447,壹桥股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002448,中原内配,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002449,国星光电,0.9195,0.0,0.0,0.0,0.0,0.0,0.0
002450,康得新,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002451,摩恩电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002452,长高集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002453,天马精化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002454,松芝股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002455,百川股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002456,欧菲科技,0.338,0.0,0.0,0.0,0.0,0.0,0.0
002457,青龙管业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002458,益生股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002459,天业通联,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002460,赣锋锂业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002461,珠江啤酒,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002462,嘉事堂,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002463,沪电股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002464,众应互联,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002465,海格通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002466,天齐锂业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002467,二六三,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002468,申通快递,1.66,0.0,0.0,0.0,0.0,0.0,0.0
002469,三维工程,0.5333,0.0,0.0,0.0,0.0,0.0,0.0
002470,金正大,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002471,中超控股,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002472,双环传动,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002473,*ST圣莱,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002474,榕基软件,1.5225,0.0,0.0,0.0,0.0,0.0,0.0
002475,立讯精密,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002476,宝莫股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002477,雏鹰农牧,0.8179,0.0,0.0,0.0,0.0,0.0,0.0
002478,常宝股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002479,富春环保,1.294,0.0,0.0,0.0,0.0,0.0,0.0
002480,新筑股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002481,双塔食品,0.5509,0.0,0.0,0.0,0.0,0.0,0.0
002482,广田集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002483,润邦股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002484,江海股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002485,希努尔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002486,嘉麟杰,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002487,大金重工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002488,金固股份,1.5232,0.0,0.0,0.0,0.0,0.0,0.0
002489,浙江永强,3.1201,0.0,0.0,0.0,0.0,0.0,0.0
002490,*ST墨龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002491,通鼎互联,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002492,恒基达鑫,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002493,荣盛石化,1.1662,0.0,0.0,0.0,0.0,0.0,0.0
002494,华斯股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002495,佳隆股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002496,辉丰股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002497,雅化集团,0.8104,0.0,0.0,0.0,0.0,0.0,0.0
002498,汉缆股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002499,科林环保,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002500,山西证券,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002501,利源精制,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002502,骅威文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002503,搜于特,1.5319,0.0,0.0,0.0,0.0,0.0,0.0
002504,*ST弘高,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002505,大康农业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002506,协鑫集成,0.9501,0.0,0.0,0.0,0.0,0.0,0.0
002507,涪陵榨菜,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002508,老板电器,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002509,天广中茂,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002510,天汽模,0.6814,0.0,0.0,0.0,0.0,0.0,0.0
002511,中顺洁柔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002512,达华智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002513,蓝丰生化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002514,宝馨科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002515,金字火腿,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002516,旷达科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002517,恺英网络,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002518,科士达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002519,银河电子,1.25,0.0,0.0,0.0,0.0,0.0,0.0
002520,日发精机,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002521,齐峰新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002522,浙江众成,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002523,天桥起重,1.1331,0.0,0.0,0.0,0.0,0.0,0.0
002524,光正集团,0.1804,0.0,0.0,0.0,0.0,0.0,0.0
002526,山东矿机,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002527,新时达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002528,英飞拓,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002529,海源机械,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002530,金财互联,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002531,天顺风能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002532,新界泵业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002533,金杯电工,0.6845,0.0,0.0,0.0,0.0,0.0,0.0
002534,杭锅股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002535,林州重机,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002536,西泵股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002537,海联金汇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002538,司尔特,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002539,云图控股,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002540,亚太科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002541,鸿路钢构,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002542,中化岩土,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002543,万和电气,0.9823,0.0,0.0,0.0,0.0,0.0,0.0
002544,杰赛科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002545,东方铁塔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002546,新联电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002547,春兴精工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002548,金新农,1.3181,0.0,0.0,0.0,0.0,0.0,0.0
002549,凯美特气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002550,千红制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002551,尚荣医疗,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002552,宝鼎科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002553,南方轴承,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002554,惠博普,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002555,三七互娱,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002556,辉隆股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002557,洽洽食品,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002558,巨人网络,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002559,亚威股份,0.5882,0.0,0.0,0.0,0.0,0.0,0.0
002560,通达股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002561,徐家汇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002562,兄弟科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002563,森马服饰,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002564,天沃科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002565,顺灏股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002566,益盛药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002567,唐人神,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002568,百润股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002569,步森股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002570,贝因美,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002571,*ST德力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002572,索菲亚,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002573,清新环境,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002574,明牌珠宝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002575,群兴玩具,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002576,通达动力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002577,雷柏科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002578,闽发铝业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002579,中京电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002580,圣阳股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002581,未名医药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002582,好想你,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002583,海能达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002584,西陇科学,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002585,双星新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002586,围海股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002587,奥拓电子,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002588,史丹利,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002589,瑞康医药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002590,万安科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002591,恒大高新,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002592,八菱科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002593,日上集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002594,比亚迪,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002595,豪迈科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002596,海南瑞泽,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002597,金禾实业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002598,山东章鼓,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002599,盛通股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002600,江粉磁材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002601,龙蟒佰利,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002602,世纪华通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002603,以岭药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002604,龙力生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002605,姚记扑克,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002606,大连电瓷,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002607,亚夏汽车,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002608,江苏国信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002609,捷顺科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002610,爱康科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002611,东方精工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002612,朗姿股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002613,北玻股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002614,奥佳华,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002615,哈尔斯,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002616,长青集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002617,露笑科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002618,丹邦科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002619,艾格拉斯,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002620,瑞和股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002621,三垒股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002622,融钰集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002623,亚玛顿,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002624,完美世界,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002625,光启技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002626,金达威,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002627,宜昌交运,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002628,成都路桥,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002629,仁智股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002630,华西能源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002631,德尔未来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002632,道明光学,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002633,申科股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002634,棒杰股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002635,安洁科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002636,金安国纪,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002637,赞宇科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002638,勤上股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002639,雪人股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002640,跨境通,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002641,永高股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002642,荣之联,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002643,万润股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002644,佛慈制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002645,华宏科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002646,青青稞酒,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002647,民盛金科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002648,卫星石化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002649,博彦科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002650,加加食品,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002651,利君股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002652,扬子新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002653,海思科,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002654,万润科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002655,共达电声,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002656,摩登大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002657,中科金财,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002658,雪迪龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002659,中泰桥梁,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002660,茂硕电源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002661,克明面业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002662,京威股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002663,普邦股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002664,长鹰信质,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002665,首航节能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002666,德联集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002667,鞍重股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002668,奥马电器,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002669,康达新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002670,国盛金控,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002671,龙泉股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002672,东江环保,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002673,西部证券,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002674,兴业科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002675,东诚药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002676,顺威股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002677,浙江美大,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002678,珠江钢琴,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002679,福建金森,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002680,长生生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002681,奋达科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002682,龙洲股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002683,宏大爆破,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002684,猛狮科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002685,华东重机,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002686,亿利达,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002687,乔治白,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002688,金河生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002689,远大智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002690,美亚光电,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002691,冀凯股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002692,睿康股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002693,双成药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002694,顾地科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002695,煌上煌,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002696,百洋股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002697,红旗连锁,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002698,博实股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002699,美盛文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002700,新疆浩源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002701,奥瑞金,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002702,海欣食品,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002703,浙江世宝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002705,新宝股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002706,良信电器,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002707,众信旅游,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002708,光洋股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002709,天赐材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002711,欧浦智网,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002712,思美传媒,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002713,东易日盛,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002714,牧原股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002715,登云股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002716,金贵银业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002717,岭南园林,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002718,友邦吊顶,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002719,麦趣尔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002721,金一文化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002722,金轮股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002723,金莱特,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002724,海洋王,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002725,跃岭股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002726,龙大肉食,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002727,一心堂,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002728,特一药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002729,好利来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002730,电光科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002731,萃华珠宝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002732,燕塘乳业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002733,雄韬股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002734,利民股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002735,王子新材,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002736,国信证券,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002737,葵花药业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002738,中矿资源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
